country,t,pair,u_basis,geo_level,threshold_a,threshold_b,n_cells,n_items,n_geos,median_gap,iqr_gap,share_abs_gap_gt_log1p5,coef_within,se_within,coef_between,se_between,r2_fe,resid_sd,claim_30_50
Ethiopia,2015-16,unit_value_vs_community_price,kg,District,5,1,31,9,21,0.3042916202733972,1.3468353378594755,0.6774193548387096,,,-0.7571184617394372,0.24058487585514177,,,True
Ethiopia,2015-16,unit_value_vs_community_price,kg,Region,5,1,3,2,2,0.2181560323912175,0.16109582277114987,0.0,,,,,,,False
Ethiopia,2015-16,unit_value_vs_community_price,kg,v,5,1,2088,35,318,0.0,0.5140950343633053,0.37883141762452105,-0.789346284201862,0.09827574028553737,-0.21340606821767183,0.02973225111915582,0.4921098151685678,0.9272539755103588,False
Ethiopia,2018-19,unit_value_vs_community_price,kg,all,5,1,4998,45,522,0.0,0.4788193137573705,0.34473789515806325,-1.1438279179056134,0.0471277896172392,-0.08633970471310506,0.024114143136314492,0.6495540920373314,0.7704286819358585,False
Ethiopia,2018-19,unit_value_vs_community_price,kg,District,5,1,2,2,2,1.1600474557170768,0.22624692030397542,1.0,,,,,,,False
Ethiopia,2018-19,unit_value_vs_community_price,kg,Region,5,1,2,2,1,-0.6294488882299478,0.11416125373487684,1.0,,,,,,,False
Ethiopia,2018-19,unit_value_vs_community_price,kg,national,5,1,3,3,1,0.8958797346140277,0.393900587752017,1.0,,,,,,,False
Ethiopia,2018-19,unit_value_vs_community_price,kg,v,5,1,4991,38,518,0.0,0.4740769130935176,0.3438188739731517,-1.1438279179056132,0.04712778961723922,-0.08648872280278343,0.0241184803984844,0.6494267299827323,0.7700810939723352,False
Ethiopia,2021-22,unit_value_vs_community_price,kg,all,5,1,4670,45,435,0.0,0.44107065394192,0.3423982869379015,-0.7803017723453657,0.07034952614221389,-0.03880216717859656,0.01979543763703016,0.40719333660266777,0.9190780292916647,False
Ethiopia,2021-22,unit_value_vs_community_price,kg,District,5,1,2,2,2,0.6302715499970539,0.35055766327824345,0.5,,,,,,,False
Ethiopia,2021-22,unit_value_vs_community_price,kg,Region,5,1,2,2,2,0.07242880424840226,0.23505589549955874,0.0,,,,,,,False
Ethiopia,2021-22,unit_value_vs_community_price,kg,national,5,1,2,2,1,-0.20245606726789456,0.08522600518388623,0.0,,,,,,,False
Ethiopia,2021-22,unit_value_vs_community_price,kg,v,5,1,4664,39,430,0.0,0.4403152791488323,0.3426243567753002,-0.7803017723453654,0.07034952614221375,-0.03877933542055667,0.019798427894033913,0.407102183866591,0.9185300130070024,False
